date_amazon,date,id,price,price_online,price_amazon,sale_online,product_online,product_amazon,merchant,URL,imputed,COMMENTS,PRICETYPE,datediff,cat_id,category,retailer_id,retailer_s
5/2/2016,4/30/2016,6506028,29.99,29.99,19.44,,Far Cry 4 - Xbox One,Far Cry 4 - Xbox One,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Far-Cry-4-Xbox-One/dp/B00KAED7OC/ref=sr_1_1?ie=UTF8&qid=1462245164&sr=8-1&keywords=Far+Cry+4+-+Xbox+One,1,,Regular Price,2,900,Electronics,40,USA_40
6/23/2016,6/22/2016,9575199,99.99,89.99,89.99,1,"Canon - MAXIFY MB2320 Wireless All-In-One Printer - Black""","Canon MAXIFY MB2320 Wireless Office All-In-One Inkjet Printer with Mobile and Tablet Printing, Black",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Canon-MB2320-Wireless-Printer-Printing/dp/B00NNVDPUK/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466738225&sr=8-1&keywords=Canon+-+MAXIFY+MB2320+Wireless+All-In-One+Printer+-+Black%22,,,Regular Price,1,900,Electronics,40,USA_40
5/29/2016,5/26/2016,6602021,19,19,19,,"Apple - Power Adapter Extension Cable - White""",Apple Power Adapter Extension Cable,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Apple-Power-Adapter-Extension-Cable/dp/B00VU31O7Y/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464579558&sr=8-1&keywords=Apple+-+Power+Adapter+Extension+Cable+-+White%22,1,,Regular Price,3,900,Electronics,40,USA_40
5/6/2016,5/1/2016,5908077,20.99,34.99,14.95,,Samsung - Flip Wallet Case for Samsung Galaxy S6 edge Cell Phones - Gold,Samsung Galaxy S6 edge+ Case Wallet Cover Folio - Gold,Ships from and sold by Amazon.com.,http://www.amazon.com/Samsung-Galaxy-Wallet-Cover-Folio/dp/B012AWB4BE/ref=sr_1_1?ie=UTF8&qid=1462591245&sr=8-1&keywords=Samsung+-+Flip+Wallet+Case+for+Samsung+Galaxy+S6+edge+Cell+Phones+-+Gold,1,,Regular Price,5,900,Electronics,40,USA_40
5/7/2016,5/1/2016,5191931,22.99,15.99,11.93,1,"Sunpak - PlatinumPlus 4200XL 42"" Tripod - Black""",Sunpak Platinum Plus by Sunpak 4200XL Tabletop Tripod (Black),Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Sunpak-Platinum-Plus-4200XL-Tabletop/dp/B00BOZANY8/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1462677652&sr=8-1&keywords=Sunpak+-+PlatinumPlus+4200XL+42%22+Tripod+-+Black%22,1,,Sale/Discounted Price,6,900,Electronics,40,USA_40
6/27/2016,6/22/2016,4212805,199.99,129.99,129.99,1,"Epson - Expression Premium XP-830 All-In-One Printer - Black""","Epson XP-830 Wireless Color Photo Printer with Scanner, Copier & Fax (C11CE78201)",Ships from and sold by Amazon.com in easy-to-open packaging. Gift-wrap available.,https://www.amazon.com/Epson-Wireless-Printer-Scanner-C11CE78201/dp/B010UU5XSS/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467083988&sr=8-1&keywords=Epson+-+Expression+Premium+XP-830+All-In-One+Printer+-+Black%22,,,Regular Price,5,900,Electronics,40,USA_40
5/7/2016,5/1/2016,9399115,129.99,129.99,69.99,,"Rock Band 4 Wireless Fender Stratocaster Guitar Controller Bundle - PlayStation 4""",Rock Band 4 Wireless Guitar Bundle - PlayStation 4,Ships from and sold by Amazon.com exclusively for Prime members. Details Gift-wrap available.,http://www.amazon.com/Rock-Band-Wireless-Guitar-Bundle-4/dp/B00Z9HS7BI/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1462677498&sr=8-1&keywords=Rock+Band+4+Wireless+Fender+Stratocaster+Guitar+Controller+Bundle+-+PlayStation+4%22,1,,Regular Price,6,900,Electronics,40,USA_40
6/25/2016,6/22/2016,4901515,59.99,59.99,59.99,1,"Epson - Expression Home XP-430 Small-in-One Wireless All-In-One Printer""",Epson Expression Home XP-430 Wireless Color Photo Printer with Scanner and Copier,Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Epson-Expression-Wireless-Printer-Scanner/dp/B01BIGO5IW/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466911266&sr=8-1&keywords=Epson+-+Expression+Home+XP-430+Small-in-One+Wireless+All-In-One+Printer%22,,,Regular Price,3,900,Electronics,40,USA_40
1/31/2016,1/24/2016,4316002,499.99,499.99,499,,Bose® - SoundTouch® 30 Series III Wireless Music System - Black,Bose SoundTouch 30 Series III Wireless Music System- Black,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Bose-SoundTouch-Wireless-Music-System-/dp/B011IKGT46/ref=sr_1_1?ie=UTF8&qid=1454299983&sr=8-1&keywords=Bose%C2%AE+-+SoundTouch%C2%AE+30+Series+III+Wireless+Music+System+-+Black,1,,Regular Price,7,900,Electronics,40,USA_40
6/1/2016,5/26/2016,3558069,79.99,99.99,99.99,,"SOL REPUBLIC - Shadow Wireless In-Ear Headphones - Black/Steel Gray""",SOL REPUBLIC Shadow Wireless In-Ear Headphones-Black/Silver,Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/SOL-REPUBLIC-Shadow-Wireless-Headphones-Black/dp/B00XY6WCV2/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464837949&sr=8-1&keywords=SOL+REPUBLIC+-+Shadow+Wireless+In-Ear+Headphones+-+Black%2FSteel+Gray%22,1,,Regular Price,6,900,Electronics,40,USA_40
6/10/2016,6/6/2016,4747312,179.99,179.99,179.99,,"Amazon - Echo""",Amazon Echo,Ships from and sold by Amazon Digital Services LLC. Gift-wrap available.,https://www.amazon.com/Amazon-Echo-Bluetooth-Speaker-with-WiFi-Alexa/dp/B00X4WHP5E/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465614742&sr=8-1&keywords=Amazon+-+Echo%22,,,Regular Price,4,900,Electronics,40,USA_40
6/12/2016,6/6/2016,7239025,13.99,14.99,49.99,1,"ZAGG - InvisibleShield HD Clear Screen Protector for Samsung Galaxy Tab A 9.7 - Clear""","ZAGG InvisibleShield HD Glass for Samsung Galaxy Tab A 9.7"" Screen (T97HGS-F00)",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/ZAGG-InvisibleShield-Samsung-Galaxy-T97HGS-F00/dp/B015ZNVX3Y/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465789779&sr=8-1&keywords=ZAGG+-+InvisibleShield+HD+Clear+Screen+Protector+for+Samsung+Galaxy+Tab+A+9.7+-+Clear%22,,,Regular Price,6,900,Electronics,40,USA_40
6/24/2016,6/22/2016,8475049,349.99,279.99,279.99,1,"Brother - MFC-9130CW Color Wireless Laser Printer - Gray""","Brother MFC9130CW Wireless All-In-One Printer with Scanner, Copier and Fax, Amazon Dash Replenishment Enabled",Ships from and sold by Amazon.com.,https://www.amazon.com/Brother-MFC9130CW-Wireless-Printer-Replenishment/dp/B00C6MNP52/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466824585&sr=8-1&keywords=Brother+-+MFC-9130CW+Color+Wireless+Laser+Printer+-+Gray%22,,,Regular Price,2,900,Electronics,40,USA_40
6/23/2016,6/22/2016,4291002,129.99,129.99,129,1,"Canon - PIXMA MG7720 White Wireless All-In-One Printer - White""","Canon MG7720 Wireless All-In-One Printer with Scanner and Copier: Mobile and Tablet Printing, with Airprint(TM) and Google Cloud Print compatible, White",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Canon-MG7720-Wireless-Printer-Scanner/dp/B013C0ZCXE/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466738269&sr=8-1&keywords=Canon+-+PIXMA+MG7720+White+Wireless+All-In-One+Printer+-+White%22,,,Regular Price,1,900,Electronics,40,USA_40
5/25/2016,5/20/2016,7041003,19.99,19.99,19.99,1,"Halo: The Master Chief Collection - Xbox One""",Halo: The Master Chief Collection,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Halo-Master-Chief-Collection-Xbox-One/dp/B00KSQHX1K/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464232303&sr=8-1&keywords=Halo%3A+The+Master+Chief+Collection+-+Xbox+One%22,1,,Regular Price,5,900,Electronics,40,USA_40
10/6/2015,10/6/2015,708056051488,19.99,,17.43,,708056051488,PDP Afterglow Mono Chat Communicator for Xbox 360 - Blue,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Afterglow-Mono-Chat-Communicator-Xbox-360/dp/B00NY5YXAG/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1444189750&sr=8-1&keywords=708056051488,,,,0,900,Electronics,40,USA_40
6/11/2016,6/7/2016,7155015,109.99,109.99,107.04,1,"Sony - BDPS6500 - Streaming 4K Upscaling 3D Wi-Fi Built-In Blu-ray Player - Black""",Sony BDPS6500 3D 4K Upscaling Blu-ray Player with Wi-Fi (2015 Model),Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Sony-BDPS6500-Upscaling-Blu-ray-Player/dp/B00X6AGWRQ/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465702986&sr=8-1&keywords=Sony+-+BDPS6500+-+Streaming+4K+Upscaling+3D+Wi-Fi+Built-In+Blu-ray+Player+-+Black%22,,,Regular Price,4,900,Electronics,40,USA_40
10/7/2015,10/6/2015,086279000989,29.99,29.99,29.95,,086279000989,Cuisinart WMR-CA Round Classic Waffle Maker,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Cuisinart-WMR-CA-Round-Classic-Waffle/dp/B00006JKZN/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1444190624&sr=8-1&keywords=086279000989,,,,1,900,Electronics,40,USA_40
6/9/2016,6/6/2016,6612027,49.99,49.99,49.99,1,"Logitech - Keys-to-Go Bluetooth Keyboard - Blue""","Logitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows, Dark Blue (920-007196)",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Logitech-Ultra-Portable-Bluetooth-Keyboard-920-007196/dp/B00VUK4R0S/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465529124&sr=8-1&keywords=Logitech+-+Keys-to-Go+Bluetooth+Keyboard+-+Blue%22,,,Regular Price,3,900,Electronics,40,USA_40
6/26/2016,6/22/2016,6130209,99.99,99.99,109.99,1,"Brother - HL-L2360DW Wireless Mono Laser Printer - Black""","Brother HL-L2340DW Compact Laser Printer, Monochrome, Wireless, Duplex Printing, Amazon Dash Replenishment Enabled",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Brother-HL-L2340DW-Monochrome-Wireless-Replenishment/dp/B00LZS5EEI/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466997301&sr=8-1&keywords=Brother+-+HL-L2360DW+Wireless+Mono+Laser+Printer+-+Black%22,,,Regular Price,4,900,Electronics,40,USA_40
6/29/2016,6/22/2016,4370501,599.99,699.99,829.99,,"HP - ENVY Desktop - Intel Core i5 - 12GB Memory - 2TB Hard Drive - Brushed Metal""","HP ENVY 750-120 Desktop (Intel Core i7, 12 GB RAM, 2 TB HDD, NVIDIA GeForce GT 730 GPU)",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/HP-750-120-Desktop-NVIDIA-GeForce/dp/B015AD1YOC/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467256963&sr=8-1&keywords=HP+-+ENVY+Desktop+-+Intel+Core+i5+-+12GB+Memory+-+2TB+Hard+Drive+-+Brushed+Metal%22,1,,Regular Price,7,900,Electronics,40,USA_40
5/2/2016,4/30/2016,7271045,54.99,53.99,99.99,1,APC - Back-UPS 450VA Network 40 UPS - Black,APC BE450G Back-UPS ES 8-Outlet 450VA 120V Uninterrupted Power Supply (Discontinued by Manufacturer),Ships from and sold by Seaside NY.,http://www.amazon.com/APC-BE450G-Uninterrupted-Discontinued-Manufacturer/dp/B001BTWQDS/ref=sr_1_1?ie=UTF8&qid=1462245056&sr=8-1&keywords=APC+-+Back-UPS+450VA+Network+40+UPS+-+Black,1,,Regular Price,2,900,Electronics,40,USA_40
6/2/2016,6/7/2016,9008298,24.99,24.99,24.99,,"Microsoft - Xbox One Play & Charge Kit - Black""",Xbox One Play and Charge Kit,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Xbox-One-Play-Charge-Kit/dp/B00DBDPOZ4/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464924092&sr=8-1&keywords=Microsoft+-+Xbox+One+Play,,,Regular Price,-5,900,Electronics,40,USA_40
6/2/2016,5/26/2016,2173126,39.99,39.99,25.97,,"Virtual DJ: Broadcaster - Mac|Windows""",Virtual DJ Broadcaster,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Encore-26631-Virtual-DJ-Broadcaster/dp/B009LWQ098/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464924814&sr=8-1&keywords=Virtual+DJ%3A+Broadcaster+-+Mac%7CWindows%22,1,,Regular Price,7,900,Electronics,40,USA_40
6/15/2016,6/14/2016,4050004,149.99,,90.01,,"TomTom - GO 60 S 6"" GPS with Lifetime Map and Traffic Updates - Black""",TomTom GO 60 S Portable Vehicle GPS,Ships from and sold by Amazon.com.,https://www.amazon.com/TomTom-GO-Portable-Vehicle-GPS/dp/B00I9UKUO4/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466048223&sr=8-1&keywords=TomTom+-+GO+60+S+6%22+GPS+with+Lifetime+Map+and+Traffic+Updates+-+Black%22,,,Regular Price,1,900,Electronics,40,USA_40
6/6/2016,6/3/2016,9163369,206.99,206.99,189.95,1,"Philips Sonicare - DiamondClean Rechargeable Toothbrush - Pink""","Philips Sonicare DiamondClean Sonic Electric Rechargeable Toothbrush, Pink, HX9362/68",,http://www.amazon.com/Philips-Sonicare-DiamondClean-Rechargeable-HX9362/dp/B00LPBI2C6?ie=UTF8&keywords=Philips%20Sonicare%20-%20DiamondClean%20Rechargeable%20Toothbrush%20-%20Pink%26%2334%3B&m=ATVPDKIKX0DER&qid=1465270409&ref_=sr_1_1_a_it&sr=8-1,1,,Sale/Discounted Price,3,900,Electronics,40,USA_40
6/22/2016,6/22/2016,4670053,299.99,199.99,199.99,1,"Epson - WorkForce WF-7620 Wireless Wide-Format All-In-One Printer - Black""",Epson WorkForce WF-7620 Wireless Color All-in-One Inkjet Printer with Scanner and Copier,Ships from and sold by Amazon.com exclusively for Prime members. Details Gift-wrap available.,https://www.amazon.com/Epson-WorkForce-WF-7620-Wireless-Printer/dp/B00JXLGELG/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466652188&sr=8-1&keywords=Epson+-+WorkForce+WF-7620+Wireless+Wide-Format+All-In-One+Printer+-+Black%22,,,Regular Price,0,900,Electronics,40,USA_40
6/19/2016,6/14/2016,2469458,299.99,299.99,299,,"Acrobat Standard DC - Windows""",Adobe Acrobat Standard DC Windows,Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Adobe-Acrobat-Standard-DC-Windows/dp/B00V8XHZK6/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466392294&sr=8-1&keywords=Acrobat+Standard+DC+-+Windows%22,1,,Regular Price,5,900,Electronics,40,USA_40
6/11/2016,6/6/2016,4651511,59.99,59.99,59.95,,"Lutron - Caseta Wireless Dimmer Switch Kit - White""","Lutron P-PKG1W-WH Caseta Wireless 600-watt/150-watt Multi-Location In-Wall Dimmer with Pico Remote Control Kit, White",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Lutron-P-PKG1W-WH-Wireless-600-watt-Multi-Location/dp/B00JJY0S4G/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465702019&sr=8-1&keywords=Lutron+-+Caseta+Wireless+Dimmer+Switch+Kit+-+White%22,,,Regular Price,5,900,Electronics,40,USA_40
6/28/2016,6/22/2016,6130209,99.99,99.99,109.99,1,"Brother - HL-L2360DW Wireless Mono Laser Printer - Black""","Brother HL-L2340DW Compact Laser Printer, Monochrome, Wireless, Duplex Printing, Amazon Dash Replenishment Enabled",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Brother-HL-L2340DW-Monochrome-Wireless-Replenishment/dp/B00LZS5EEI/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467170093&sr=8-1&keywords=Brother+-+HL-L2360DW+Wireless+Mono+Laser+Printer+-+Black%22,,,Regular Price,6,900,Electronics,40,USA_40
6/17/2016,6/14/2016,3436118,49.99,49.99,59.99,,"Logitech - H600 Wireless Headset - Black""","Logitech Wireless Headset H800 for PC, Tablets and Smartphones",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Logitech-Wireless-Headset-Tablets-Smartphones/dp/B005GTNZUM/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466220285&sr=8-1&keywords=Logitech+-+H600+Wireless+Headset+-+Black%22,1,,Regular Price,3,900,Electronics,40,USA_40
5/31/2016,5/29/2016,4802003,29.99,29.99,19.88,,"Sony - AM/FM Dual-Alarm Clock Radio - Black""","Sony ICFC1 Alarm Clock Radio, Black",Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Sony-ICFC1-Alarm-Clock-Radio/dp/B00IEYHMIM/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464751675&sr=8-1&keywords=Sony+-+AM%2FFM+Dual-Alarm+Clock+Radio+-+Black%22,1,,Regular Price,2,900,Electronics,40,USA_40
10/7/2015,10/6/2015,045496891046,19.99,19.99,17.59,,045496891046,Nintendo Nunchuk Controller - Black,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Nintendo-Nunchuk-Controller-Black-Wii-U/dp/B0094X1ZXU/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1444275510&sr=8-1&keywords=045496891046,,,,1,900,Electronics,40,USA_40
5/2/2016,4/30/2016,7775211,159.99,163.99,159.99,1,Shark - Navigator Lift-Away Deluxe Bagless Upright Vacuum - Blue,Shark Navigator Lift-Away Deluxe (NV360),Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Shark-Navigator-Lift-Away-Deluxe-NV360/dp/B00JH98GR4/ref=sr_1_1?ie=UTF8&qid=1462245339&sr=8-1&keywords=Shark+-+Navigator+Lift-Away+Deluxe+Bagless+Upright+Vacuum+-+Blue,1,,Sale/Discounted Price,2,900,Electronics,40,USA_40
6/18/2016,6/14/2016,4396401,69.99,69.99,69,1,"Adobe Photoshop Elements 14 - Windows|Mac""",Adobe Photoshop Elements 14,Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Adobe-65263875-Photoshop-Elements-14/dp/B014GP8XGM/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466305929&sr=8-1&keywords=Adobe+Photoshop+Elements+14+-+Windows%7CMac%22,1,,Regular Price,4,900,Electronics,40,USA_40
10/7/2015,10/6/2015,050644717444,49.99,49.99,49.99,,050644717444,MONZ9 MP EXP 1200 USB WH 12 Outlet Surge Protector with USB Charging with AV Protection,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/MONZ9-MP-EXP-1200-USB/dp/B00KXYH6VE/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1444275247&sr=8-1&keywords=050644717444,,,,1,900,Electronics,40,USA_40
6/9/2016,6/6/2016,4651511,59.99,59.99,59.95,,"Lutron - Caseta Wireless Dimmer Switch Kit - White""","Lutron P-PKG1W-WH Caseta Wireless 600-watt/150-watt Multi-Location In-Wall Dimmer with Pico Remote Control Kit, White",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Lutron-P-PKG1W-WH-Wireless-600-watt-Multi-Location/dp/B00JJY0S4G/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465529179&sr=8-1&keywords=Lutron+-+Caseta+Wireless+Dimmer+Switch+Kit+-+White%22,,,Regular Price,3,900,Electronics,40,USA_40
6/11/2016,6/6/2016,9241038,229.99,229.99,179.87,1,"NETGEAR - Nighthawk DST AC1900 Wireless-AC Gigabit Router with DST Adapter - Black""",NETGEAR Nighthawk AC1900 Dual Band Wi-Fi Gigabit Router (R7000),Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/NETGEAR-Nighthawk-AC1900-Gigabit-Router/dp/B00F0DD0I6/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465702346&sr=8-1&keywords=NETGEAR+-+Nighthawk+DST+AC1900+Wireless-AC+Gigabit+Router+with+DST+Adapter+-+Black%22,,,Regular Price,5,900,Electronics,40,USA_40
6/6/2016,6/6/2016,6612027,49.99,49.99,49.99,1,"Logitech - Keys-to-Go Bluetooth Keyboard - Blue""","Logitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows, Dark Blue (920-007196)",Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Logitech-Ultra-Portable-Bluetooth-Keyboard-920-007196/dp/B00VUK4R0S?ie=UTF8&keywords=Logitech%20-%20Keys-to-Go%20Bluetooth%20Keyboard%20-%20Blue%26%2334%3B&m=ATVPDKIKX0DER&qid=1465269867&ref_=sr_1_1&sr=8-1,,,Regular Price,0,900,Electronics,40,USA_40
5/5/2016,4/30/2016,7039049,223.99,219.99,240.06,1,Shark - Rotator Professional Lift-Away HEPA Bagless 3-in-1 Upright Vacuum - Red,Shark NV501 Rotator Professional Lift-Away Vacuum Cleaner,Sold by Bay 15 and Fulfilled by Amazon. Gift-wrap available.,http://www.amazon.com/NV501-Rotator-Professional-Lift-Away-Cleaner/dp/B0091JG0LY/ref=sr_1_1?ie=UTF8&qid=1462504587&sr=8-1&keywords=Shark+-+Rotator+Professional+Lift-Away+HEPA+Bagless+3-in-1+Upright+Vacuum+-+Red,1,,Sale/Discounted Price,5,900,Electronics,40,USA_40
5/7/2016,4/30/2016,7775211,159.99,163.99,159.99,1,"Shark - Navigator Lift-Away Deluxe Bagless Upright Vacuum - Blue""",Shark Navigator Lift-Away Deluxe (NV360),Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Shark-Navigator-Lift-Away-Deluxe-NV360/dp/B00JH98GR4/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1462677577&sr=8-1&keywords=Shark+-+Navigator+Lift-Away+Deluxe+Bagless+Upright+Vacuum+-+Blue%22,1,,Sale/Discounted Price,7,900,Electronics,40,USA_40
6/12/2016,6/7/2016,4911302,49.99,49.99,44.96,,"OtterBox - Defender Series Case for Samsung Galaxy S7 Cell Phones - Pink""",OtterBox DEFENDER SERIES Case for Samsung Galaxy S7 - Retail Packaging - BERRIES N CREAM (SAND/HIBISCUS PINK),Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/OtterBox-DEFENDER-Case-Samsung-Galaxy/dp/B00Z7SFONS/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465788919&sr=8-1&keywords=OtterBox+-+Defender+Series+Case+for+Samsung+Galaxy+S7+Cell+Phones+-+Pink%22,,,Regular Price,5,900,Electronics,40,USA_40
6/7/2016,5/31/2016,5054600,99.99,99.99,95.47,,"BRAVEN - Portable Bluetooth Speaker - Black""",BRAVEN 770 Wireless Bluetooth Speaker [Water-Resistant][12 Hour Playtime] - Black,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Wireless-Bluetooth-Speaker-Water-Resistant-Playtime/dp/B00SNLF076?ie=UTF8&keywords=BRAVEN%20-%20Portable%20Bluetooth%20Speaker%20-%20Black%26%2334%3B&m=ATVPDKIKX0DER&qid=1465355805&ref_=sr_1_1&sr=8-1,1,,Regular Price,7,900,Electronics,40,USA_40
5/15/2015,5/15/2015,885370872125,74.99,59.99,44.95,,885370872125,Microsoft Xbox One Controller + Cable for Windows,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Microsoft-Xbox-Controller-Cable-Windows/dp/B00O65I2VY/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1431748092&sr=8-1&keywords=885370872125,,,,0,900,Electronics,40,USA_40
6/2/2016,5/26/2016,6602021,19,19,19,,"Apple - Power Adapter Extension Cable - White""",Apple Power Adapter Extension Cable,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Apple-Power-Adapter-Extension-Cable/dp/B00VU31O7Y/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464923576&sr=8-1&keywords=Apple+-+Power+Adapter+Extension+Cable+-+White%22,1,,Regular Price,7,900,Electronics,40,USA_40
6/29/2016,6/22/2016,4667001,199.99,199.99,199.99,1,"Epson - WorkForce Pro WF-4630 Wireless All-In-One Printer - Black""",Epson WorkForce Pro WF-4630 C11CD10201 Wireless Color All-in-One Inkjet Printer with Scanner and Copier,Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Epson-WorkForce-WF-4630-C11CD10201-Wireless/dp/B00JXLGESY/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467256775&sr=8-1&keywords=Epson+-+WorkForce+Pro+WF-4630+Wireless+All-In-One+Printer+-+Black%22,,,Regular Price,7,900,Electronics,40,USA_40
6/17/2016,6/14/2016,4396202,69.99,69.99,69,1,"Adobe Premiere Elements 14 - Windows|Mac""",Adobe Premiere Elements 14,Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Adobe-65263910-Premiere-Elements-14/dp/B014GP8UU6/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466219533&sr=8-1&keywords=Adobe+Premiere+Elements+14+-+Windows%7CMac%22,1,,Regular Price,3,900,Electronics,40,USA_40
5/5/2016,4/30/2016,8864513,99.99,99.99,99,,Bose® - Companion® 2 Series III Multimedia Speaker System (2-Piece),Bose Companion 2 Series III Multimedia Speakers,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Bose-Companion-III-Multimedia-Speakers/dp/B00CD1PTF0/ref=sr_1_1?ie=UTF8&qid=1462504297&sr=8-1&keywords=Bose%C2%AE+-+Companion%C2%AE+2+Series+III+Multimedia+Speaker+System+%282-Piece%29,1,,Regular Price,5,900,Electronics,40,USA_40
