WORK_ID,NAME,ARTIST_ID,STYLE,MUSEUM_ID,IMAGE_LINK
169235,The Donne Triptych,510,Renaissance,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/510.html?id=169235"" target=""_blank"">show image</a>"
169244,Virgin and Child,510,Renaissance,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/510.html?id=169244"" target=""_blank"">show image</a>"
169261,Pastoral Concert,627,Renaissance,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/627.html?id=169261"" target=""_blank"">show image</a>"
169272,Venus and Adonis,627,Renaissance,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/627.html?id=169272"" target=""_blank"">show image</a>"
169320,The Quack,846,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/846.html?id=169320"" target=""_blank"">show image</a>"
169386,The Rest on the Flight Into Egypt,737,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/737.html?id=169386"" target=""_blank"">show image</a>"
169395,Blind Orion Searching for the Rising Sun,737,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/737.html?id=169395"" target=""_blank"">show image</a>"
169402,The Victory of Joshua Over the Amalekites,737,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/737.html?id=169402"" target=""_blank"">show image</a>"
170020,The Convalescent,682,Nabi,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/682.html?id=170020"" target=""_blank"">show image</a>"
170193,View of Ariccia,529,,60,"<a href=""https://classic-paintings.blogspot.com/2022/02/529.html?id=170193"" target=""_blank"">show image</a>"
170221,A Court Interior in an Italian Monastery,529,,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/529.html?id=170221"" target=""_blank"">show image</a>"
170232,View of Valdemarsudde,529,,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/529.html?id=170232"" target=""_blank"">show image</a>"
170583,The Morning,651,Realism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/651.html?id=170583"" target=""_blank"">show image</a>"
170709,Hunting in the Pontine Marshes,740,Orientalism,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/740.html?id=170709"" target=""_blank"">show image</a>"
170967,Shipwreck,740,Orientalism,60,"<a href=""https://classic-paintings.blogspot.com/2022/02/740.html?id=170967"" target=""_blank"">show image</a>"
170984,The Battle of Hanau,740,Orientalism,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/740.html?id=170984"" target=""_blank"">show image</a>"
171097,Cliffs of Etretat,645,Realism,53,"<a href=""https://classic-paintings.blogspot.com/2022/02/645.html?id=171097"" target=""_blank"">show image</a>"
171423,Roses,786,Realism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/786.html?id=171423"" target=""_blank"">show image</a>"
171472,Peches,786,Realism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/786.html?id=171472"" target=""_blank"">show image</a>"
171548,Still Life with Fruit and Vase,637,Realism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/637.html?id=171548"" target=""_blank"">show image</a>"
171578,Fruit and Asparagus,637,Realism,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/637.html?id=171578"" target=""_blank"">show image</a>"
171589,Still Life,637,Realism,60,"<a href=""https://classic-paintings.blogspot.com/2022/02/637.html?id=171589"" target=""_blank"">show image</a>"
172093,Interior with Figures,835,Realism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/835.html?id=172093"" target=""_blank"">show image</a>"
173398,Arbres a la Maison Bleue,739,Fauvism,36,"<a href=""https://classic-paintings.blogspot.com/2022/02/739.html?id=173398"" target=""_blank"">show image</a>"
174583,Notre Dame de Paris,649,Realism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/649.html?id=174583"" target=""_blank"">show image</a>"
175522,Time Orders Old Age to Destroy Beauty,583,Rococo,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/583.html?id=175522"" target=""_blank"">show image</a>"
175698,Portrait of a Naval Officer,796,Rococo,60,"<a href=""https://classic-paintings.blogspot.com/2022/02/796.html?id=175698"" target=""_blank"">show image</a>"
176159,A Young Girl Seated,539,Neo-Classicism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/539.html?id=176159"" target=""_blank"">show image</a>"
176169,A Young Girl with Auburn Hair,539,Neo-Classicism,61,"<a href=""https://classic-paintings.blogspot.com/2022/02/539.html?id=176169"" target=""_blank"">show image</a>"
176329,Portrait of Madame Van Westrenen of Tremaat,539,Neo-Classicism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/539.html?id=176329"" target=""_blank"">show image</a>"
176349,Flora and Zephyr,539,Neo-Classicism,68,"<a href=""https://classic-paintings.blogspot.com/2022/02/539.html?id=176349"" target=""_blank"">show image</a>"
176387,The Awakening,539,Neo-Classicism,62,"<a href=""https://classic-paintings.blogspot.com/2022/02/539.html?id=176387"" target=""_blank"">show image</a>"
176533,Portrait of a Woman as Flora,746,Rococo,53,"<a href=""https://classic-paintings.blogspot.com/2022/02/746.html?id=176533"" target=""_blank"">show image</a>"
179331,Relief Disques,711,Cubism,30,"<a href=""https://classic-paintings.blogspot.com/2022/02/711.html?id=179331"" target=""_blank"">show image</a>"
179382,La Tour Eiffel,711,Cubism,30,"<a href=""https://classic-paintings.blogspot.com/2022/02/711.html?id=179382"" target=""_blank"">show image</a>"
179470,Relief Noir avec des Cercles de Couleur,711,Cubism,60,"<a href=""https://classic-paintings.blogspot.com/2022/02/711.html?id=179470"" target=""_blank"">show image</a>"
179481,Relief Rythme,711,Cubism,61,"<a href=""https://classic-paintings.blogspot.com/2022/02/711.html?id=179481"" target=""_blank"">show image</a>"
179503,"Hommage a Bleriot, Esquisse",711,Cubism,61,"<a href=""https://classic-paintings.blogspot.com/2022/02/711.html?id=179503"" target=""_blank"">show image</a>"
179519,Portrait de Madame Heim,711,Cubism,30,"<a href=""https://classic-paintings.blogspot.com/2022/02/711.html?id=179519"" target=""_blank"">show image</a>"
182134,"Bateau sur La Seine, Environs de Paris",694,Fauvism,31,"<a href=""https://classic-paintings.blogspot.com/2022/02/694.html?id=182134"" target=""_blank"">show image</a>"
182244,Paysage aux Environs de Chatou,694,Fauvism,36,"<a href=""https://classic-paintings.blogspot.com/2022/02/694.html?id=182244"" target=""_blank"">show image</a>"
182624,Flowers in a Blue Vase,545,Symbolism,53,"<a href=""https://classic-paintings.blogspot.com/2022/02/545.html?id=182624"" target=""_blank"">show image</a>"
184965,Boys Caught Napping in a Field,802,American Art,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/802.html?id=184965"" target=""_blank"">show image</a>"
185555,Along the Maine Coast,610,American Landscape,60,"<a href=""https://classic-paintings.blogspot.com/2022/02/610.html?id=185555"" target=""_blank"">show image</a>"
186017,"Tenafly, Autumn",733,,53,"<a href=""https://classic-paintings.blogspot.com/2022/02/733.html?id=186017"" target=""_blank"">show image</a>"
188327,The Crucifixion of St. Andrew,643,Baroque,60,"<a href=""https://classic-paintings.blogspot.com/2022/02/643.html?id=188327"" target=""_blank"">show image</a>"
188339,A Visit to the Art Dealer,643,Baroque,60,"<a href=""https://classic-paintings.blogspot.com/2022/02/643.html?id=188339"" target=""_blank"">show image</a>"
188346,Ahasver and Haman at the Banquet of Esther,643,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/643.html?id=188346"" target=""_blank"">show image</a>"
188359,Arcadia the Golden Age,643,Baroque,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/643.html?id=188359"" target=""_blank"">show image</a>"
188370,Kronsus Shows Solon His Treasures,643,Baroque,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/643.html?id=188370"" target=""_blank"">show image</a>"
188382,Flowers in a Vase,842,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/842.html?id=188382"" target=""_blank"">show image</a>"
188387,The Interior of the Buurkerk at Utrecht,767,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/767.html?id=188387"" target=""_blank"">show image</a>"
188392,The Interior of the Grote Kerk at Haarlem,767,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/767.html?id=188392"" target=""_blank"">show image</a>"
188419,"The Four Elements, Air",628,Renaissance,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/628.html?id=188419"" target=""_blank"">show image</a>"
188424,"The Four Elements, Earth",628,Renaissance,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/628.html?id=188424"" target=""_blank"">show image</a>"
188429,"The Four Elements, Fire",628,Renaissance,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/628.html?id=188429"" target=""_blank"">show image</a>"
188434,"The Four Elements, Water",628,Renaissance,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/628.html?id=188434"" target=""_blank"">show image</a>"
188444,A Young Woman Seated Drawing,586,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/586.html?id=188444"" target=""_blank"">show image</a>"
188449,The Music Lesson,586,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/586.html?id=188449"" target=""_blank"">show image</a>"
188568,Children Teaching a Cat to Dance,812,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/812.html?id=188568"" target=""_blank"">show image</a>"
188573,Family Scene,812,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/812.html?id=188573"" target=""_blank"">show image</a>"
188578,Interior with a Woman Feeding a Parrot,812,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/812.html?id=188578"" target=""_blank"">show image</a>"
188583,Man with a Fiddle in Bad Company,812,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/812.html?id=188583"" target=""_blank"">show image</a>"
188588,Prince's Day,812,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/812.html?id=188588"" target=""_blank"">show image</a>"
188593,Supper at Emmaus,812,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/812.html?id=188593"" target=""_blank"">show image</a>"
188598,The Adoration of the Shepherds,812,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/812.html?id=188598"" target=""_blank"">show image</a>"
188608,The Bowlers,812,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/812.html?id=188608"" target=""_blank"">show image</a>"
188613,The Drunken Couple,812,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/812.html?id=188613"" target=""_blank"">show image</a>"
188618,The Feast of St. Nicholas,812,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/812.html?id=188618"" target=""_blank"">show image</a>"
188623,The Merry Family,812,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/812.html?id=188623"" target=""_blank"">show image</a>"
188628,The Merry Homecoming,812,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/812.html?id=188628"" target=""_blank"">show image</a>"
188633,The Sick Woman,812,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/812.html?id=188633"" target=""_blank"">show image</a>"
188638,Woman at Her Toilet,812,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/812.html?id=188638"" target=""_blank"">show image</a>"
188643,Woman Scouring Metalware,812,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/812.html?id=188643"" target=""_blank"">show image</a>"
188648,Self-Portrait,812,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/812.html?id=188648"" target=""_blank"">show image</a>"
188653,The Quack,812,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/812.html?id=188653"" target=""_blank"">show image</a>"
188657,A Man Blowing Smoke at Drunken Woman,812,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/812.html?id=188657"" target=""_blank"">show image</a>"
188661,A Peasant Family at Meal Time Grace Before Meat,812,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/812.html?id=188661"" target=""_blank"">show image</a>"
188665,A Pedlar Selling Spectacles Outside a Cottage,812,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/812.html?id=188665"" target=""_blank"">show image</a>"
188669,A Young Woman Playing a Harpsichord to a Young Man,812,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/812.html?id=188669"" target=""_blank"">show image</a>"
188680,Birth of the Heir,700,Neo-Classicism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/700.html?id=188680"" target=""_blank"">show image</a>"
188687,Christening of the Heir,700,Neo-Classicism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/700.html?id=188687"" target=""_blank"">show image</a>"
188694,"The Benevolent Heir, Tenant Restored to His Family",700,Neo-Classicism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/700.html?id=188694"" target=""_blank"">show image</a>"
188701,"The Severe Steward, Unfortunate Tenant",700,Neo-Classicism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/700.html?id=188701"" target=""_blank"">show image</a>"
189215,An English Fleet Coming to Anchor,522,,41,"<a href=""https://classic-paintings.blogspot.com/2022/02/522.html?id=189215"" target=""_blank"">show image</a>"
189224,An English East Indiaman Bow View,522,,41,"<a href=""https://classic-paintings.blogspot.com/2022/02/522.html?id=189224"" target=""_blank"">show image</a>"
189394,The Banquet of Cleopatra,701,Renaissance,56,"<a href=""https://classic-paintings.blogspot.com/2022/02/701.html?id=189394"" target=""_blank"">show image</a>"
189401,The Building of the Trojan Horse,701,Renaissance,56,"<a href=""https://classic-paintings.blogspot.com/2022/02/701.html?id=189401"" target=""_blank"">show image</a>"
189406,The Procession of the Trojan Horse Into Troy,701,Renaissance,50,"<a href=""https://classic-paintings.blogspot.com/2022/02/701.html?id=189406"" target=""_blank"">show image</a>"
189411,Christ and the Woman Taken in Adultery,701,Renaissance,60,"<a href=""https://classic-paintings.blogspot.com/2022/02/701.html?id=189411"" target=""_blank"">show image</a>"
189476,View of Dordrecht,728,Baroque,60,"<a href=""https://classic-paintings.blogspot.com/2022/02/728.html?id=189476"" target=""_blank"">show image</a>"
189573,The Deposition,783,Renaissance,50,"<a href=""https://classic-paintings.blogspot.com/2022/02/783.html?id=189573"" target=""_blank"">show image</a>"
189581,Pietro,783,Renaissance,50,"<a href=""https://classic-paintings.blogspot.com/2022/02/783.html?id=189581"" target=""_blank"">show image</a>"
189589,The Magdalene Reading,783,Renaissance,50,"<a href=""https://classic-paintings.blogspot.com/2022/02/783.html?id=189589"" target=""_blank"">show image</a>"
189760,The Garden of Eden with the Fall of Man,675,Renaissance,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/675.html?id=189760"" target=""_blank"">show image</a>"
189764,View of the City on a River,675,Renaissance,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/675.html?id=189764"" target=""_blank"">show image</a>"
189793,Charles-FrancÂ¸ois Pinceloup de la Grange,751,Rococo,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/751.html?id=189793"" target=""_blank"">show image</a>"
189804,Magdaleine Pinceloup de la Grange,751,Rococo,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/751.html?id=189804"" target=""_blank"">show image</a>"
189813,A Girl with a Kitten,751,Rococo,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/751.html?id=189813"" target=""_blank"">show image</a>"
189822,Jacques Cazotte,751,Rococo,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/751.html?id=189822"" target=""_blank"">show image</a>"
189831,Portrait of a Woman,751,Rococo,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/751.html?id=189831"" target=""_blank"">show image</a>"
190697,Two Men Playing Tric Trac with a Woman Scoring,564,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/564.html?id=190697"" target=""_blank"">show image</a>"
190704,Soldiers Fighting Over Booty in a Barn,564,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/564.html?id=190704"" target=""_blank"">show image</a>"
190729,The Royal Caroline,788,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/788.html?id=190729"" target=""_blank"">show image</a>"
190740,St. Albans Floated Out at Deptford,788,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/788.html?id=190740"" target=""_blank"">show image</a>"
190758,A Brigantine in a Calm Sea,788,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/788.html?id=190758"" target=""_blank"">show image</a>"
190831,DanaeÂ¨ and the Shower of Gold,891,Baroque,53,"<a href=""https://classic-paintings.blogspot.com/2022/02/891.html?id=190831"" target=""_blank"">show image</a>"
191191,Calm Sea,518,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/518.html?id=191191"" target=""_blank"">show image</a>"
191200,Ice Skating on the Eastern Docks of Amsterdam,518,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/518.html?id=191200"" target=""_blank"">show image</a>"
191223,View of Batavia,518,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/518.html?id=191223"" target=""_blank"">show image</a>"
191232,Ships Outside Dordrecht,518,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/518.html?id=191232"" target=""_blank"">show image</a>"
191257,Smalschips in a Calm Near the Shore at Sunset,518,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/518.html?id=191257"" target=""_blank"">show image</a>"
191970,A Young Man and Woman Making Music,818,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/818.html?id=191970"" target=""_blank"">show image</a>"
191992,Allegory of Vanity,818,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/818.html?id=191992"" target=""_blank"">show image</a>"
192001,Artist in His Studio,818,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/818.html?id=192001"" target=""_blank"">show image</a>"
192064,Two Boys and a Girl Making Music,818,Baroque,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/818.html?id=192064"" target=""_blank"">show image</a>"
192073,Painter in His Studio,818,Baroque,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/818.html?id=192073"" target=""_blank"">show image</a>"
192088,A Watercourse Near Abcoude,710,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/710.html?id=192088"" target=""_blank"">show image</a>"
192099,"Sunny Day, a Windmill on a Waterway",710,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/710.html?id=192099"" target=""_blank"">show image</a>"
192110,De Winkel Near Abcoude,710,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/710.html?id=192110"" target=""_blank"">show image</a>"
192120,Farm in the Open Fields,710,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/710.html?id=192120"" target=""_blank"">show image</a>"
192134,Landscape with two Trees,710,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/710.html?id=192134"" target=""_blank"">show image</a>"
192141,Windmill on a Pond,710,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/710.html?id=192141"" target=""_blank"">show image</a>"
192148,A Windmill on a Polder Waterway,710,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/710.html?id=192148"" target=""_blank"">show image</a>"
192160,Ducks' Nests,710,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/710.html?id=192160"" target=""_blank"">show image</a>"
192167,Landscape near Kortenhoef,710,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/710.html?id=192167"" target=""_blank"">show image</a>"
193489,"Weighing House and Crane on the Spaarne, Haarlem",657,Rococo,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/657.html?id=193489"" target=""_blank"">show image</a>"
193505,View of the Golden Bend in the Herengracht,657,Rococo,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/657.html?id=193505"" target=""_blank"">show image</a>"
193512,The Interior of the Grote Kerk Haarlem,657,Rococo,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/657.html?id=193512"" target=""_blank"">show image</a>"
193530,The Main Gate to Egmond Castle,657,Rococo,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/657.html?id=193530"" target=""_blank"">show image</a>"
193548,"The Town Hall on Dam Square, Amsterdam",657,Rococo,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/657.html?id=193548"" target=""_blank"">show image</a>"
193557,"The Town Hall on the Dam, Amsterdam",657,Rococo,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/657.html?id=193557"" target=""_blank"">show image</a>"
193566,The Market Place and the Grote Kerk at Haarlem,657,Rococo,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/657.html?id=193566"" target=""_blank"">show image</a>"
193575,The Market Place and Town Hall Haarlem,657,Rococo,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/657.html?id=193575"" target=""_blank"">show image</a>"
193587,"Aert van Nes, Vice Admiral",631,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/631.html?id=193587"" target=""_blank"">show image</a>"
193603,"Geertruida den Dubbelde, Wife of Aert van Nes",631,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/631.html?id=193603"" target=""_blank"">show image</a>"
193610,"Johan de Liefde, Vice-Admiral",631,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/631.html?id=193610"" target=""_blank"">show image</a>"
193647,Portrait of Andries Bicker,631,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/631.html?id=193647"" target=""_blank"">show image</a>"
193656,Portrait of Gerard Andriesz Bicker,631,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/631.html?id=193656"" target=""_blank"">show image</a>"
193674,Portrait of a Woman,631,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/631.html?id=193674"" target=""_blank"">show image</a>"
193683,Portrait of a Young Man in Military Costume,631,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/631.html?id=193683"" target=""_blank"">show image</a>"
193705,Catharina Annette Fraser,642,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/642.html?id=193705"" target=""_blank"">show image</a>"
193741,Girl Resting,642,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/642.html?id=193741"" target=""_blank"">show image</a>"
193750,Salome with the Head of John the Baptist,642,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/642.html?id=193750"" target=""_blank"">show image</a>"
193768,"Portrait of William II, King of the Netherlands",642,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/642.html?id=193768"" target=""_blank"">show image</a>"
193777,Portrait of Alida Christina Assink,642,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/642.html?id=193777"" target=""_blank"">show image</a>"
193799,Self-Portrait,867,Rococo,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/867.html?id=193799"" target=""_blank"">show image</a>"
193844,Portrait of a Man,867,Rococo,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/867.html?id=193844"" target=""_blank"">show image</a>"
193871,Portrait of a Member of the Van der Mersch Family,867,Rococo,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/867.html?id=193871"" target=""_blank"">show image</a>"
193880,An Amsterdam Canal House Garden,867,Rococo,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/867.html?id=193880"" target=""_blank"">show image</a>"
193917,Family Group near a Harpsichord,867,Rococo,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/867.html?id=193917"" target=""_blank"">show image</a>"
193935,Johanna and the Jewish Merchants,867,Rococo,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/867.html?id=193935"" target=""_blank"">show image</a>"
193942,Inspectors of the Collegium Medicum in Amsterdam,867,Rococo,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/867.html?id=193942"" target=""_blank"">show image</a>"
193949,A Couple Making Music,867,Rococo,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/867.html?id=193949"" target=""_blank"">show image</a>"
193969,Portrait of Joris Van Egmond,894,Renaissance,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/894.html?id=193969"" target=""_blank"">show image</a>"
193980,The Dying Cleopatra,894,Renaissance,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/894.html?id=193980"" target=""_blank"">show image</a>"
193987,Portrait of Cornelis Aerentsz van der Dussen,894,Renaissance,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/894.html?id=193987"" target=""_blank"">show image</a>"
193998,Portrait of Reinoud III of Brederode,894,Renaissance,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/894.html?id=193998"" target=""_blank"">show image</a>"
194014,A Man with a Pansy and a Skull,894,Renaissance,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/894.html?id=194014"" target=""_blank"">show image</a>"
194022,The Baptism of Christ,894,Renaissance,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/894.html?id=194022"" target=""_blank"">show image</a>"
194030,Landscape with Bathsheba,894,Renaissance,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/894.html?id=194030"" target=""_blank"">show image</a>"
194043,Solomon and the Queen of Sheba,894,Renaissance,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/894.html?id=194043"" target=""_blank"">show image</a>"
194051,Mary Magdalene,894,Renaissance,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/894.html?id=194051"" target=""_blank"">show image</a>"
194065,"Barend Klijn Barendsz, Poet",569,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/569.html?id=194065"" target=""_blank"">show image</a>"
194092,"Portrait of Gerrit Verdooren, Vice-admiral",569,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/569.html?id=194092"" target=""_blank"">show image</a>"
194101,Portrait of Hendrick de Hartog,569,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/569.html?id=194101"" target=""_blank"">show image</a>"
194121,Morning Visit,569,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/569.html?id=194121"" target=""_blank"">show image</a>"
194139,Woman Baking Pancakes,569,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/569.html?id=194139"" target=""_blank"">show image</a>"
194162,The Art Gallery of Jan Gildemeester Jansz,569,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/569.html?id=194162"" target=""_blank"">show image</a>"
194169,The Art Gallery of Josephus Augustinus Brentano,569,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/569.html?id=194169"" target=""_blank"">show image</a>"
194176,The Drawing Gallery of the Felix Meritis Society,569,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/569.html?id=194176"" target=""_blank"">show image</a>"
194181,The Sculpture Gallery of the Felix Meritis Society,569,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/569.html?id=194181"" target=""_blank"">show image</a>"
194189,Agatha Petronella Hartsen,784,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/784.html?id=194189"" target=""_blank"">show image</a>"
194198,Hendrik Harmen Klijn,784,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/784.html?id=194198"" target=""_blank"">show image</a>"
194207,"Pieter Merkus, Governor General",784,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/784.html?id=194207"" target=""_blank"">show image</a>"
194279,Portrait of a Woman and a Man,784,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/784.html?id=194279"" target=""_blank"">show image</a>"
194297,Arcadian Landscape,784,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/784.html?id=194297"" target=""_blank"">show image</a>"
194318,The Battle of Waterloo,784,,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/784.html?id=194318"" target=""_blank"">show image</a>"
194328,"A Chaous, a Courier to the Sultan",826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194328"" target=""_blank"">show image</a>"
194339,A Greek Priest,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194339"" target=""_blank"">show image</a>"
194348,A Jewish Money-Changer,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194348"" target=""_blank"">show image</a>"
